id;description;anger;fear;surprise;sadness;joy;disgust;envy;jealousy;other
1.34145676177828E+018;Ein Atom-Uboot der #USA ist in die Straße von Hormuz gefahren. Es wird von zwei Kriegsschiffen begleitet Ein israelisches U-Boot ist auch auf den Weg in den Persischen Golf.   \n#Iran #Israel https://t.co/GCroGCi3o1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.34132946498744E+018;"Was für intellektuelle Verrenkungen gemacht werden, um BDS als nicht-antisemitisch darzustellen. Eine Bewegung zum Israel-Boykott, die zugleich einzelne Juden, etwa Wissenschaftler, angreift und von Konferenzen ausschließen will, ist doch sonnenklar antisemitisch. #BDS";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3410964090561E+018;"Die Resolution des Bundestages steht am Ende einer Ungleichbehandlung, die immer wieder zur Dämonisierung und doppelten Standards in Bezug auf Israel führt. Nicht am Anfang einer Ungleichbehandlung.";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.34107839519989E+018;"Janko erzählt, das nach der Wichteldemo am 18.11., auf der eine Israelfahne zu sehen war und bei der es zum WaWe-Einsatz kam, der deutsche Botschafter in Israel einberufen wurde um sich erklären zu müssen. \n\nGibt es da einen Faktencheck?\n\n#Rosenbus";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.34038611287598E+018;Wir unterstützen den offenen Brief des @jufomuenchen als Antwort auf die Statements der „Initiative GG 5.3 #Weltoffenheit“ und der Unterstützungsinitiative „Nothing Can Be Changed Until It’s Faced“. (1/2) #BDS #Israel #Antisemitismus https://t.co/ypLAPY7POr;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33946409908065E+018;"Höre, Israel, der HERR ist unser Gott, der HERR allein! /\nUnd du sollst den HERRN, deinen Gott, lieb haben von ganzem Herzen, von ganzer Seele und mit all deiner Kraft! /\n\nhttps://t.co/WlJQIUGgJt";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1.33921445785609E+018;HENSOLDT and Israel Aerospace Industries to offer radar for German Navy F124 Sachsen-Class ... https://t.co/y8tZGE0qev;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33921178333315E+018;@Dibeldoo @vonbaselitz @Pitohui63388940 Stimmt Antifa und Linke rufen lieber auf Anti-Israel-Demos in Berlin daß Juden ins Gas gehören. So geschehen und dokumentiert bei der letzten Demo.;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33891286647329E+018;"ES IST EIN SKANDAL, dass Institutionen, die den Boykott eines einzigen Staates auf der Welt - Israel - unterstützen, mit deutschen Steuergeldern gefördert werden. \nSolange das der Fall ist, werde ich NICHT schweigen.";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33850988763507E+018;"Der neue Friedensdeal zwischen Marokko und Israel ist schon der 4. dieser Art, den die Trump-Regierung vermittelt hat - all das in diesem Jahr🕊️\nhttps://t.co/8B156f2L2N";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33784515900285E+018;"@jana_hensel @filepschulz Nun staatlich gefördert, unfassbar:\n\nIm Namen von ""Antirassismus"" &amp; ""Teilhaberegulierung"" können jetzt vor allem interessierte ""Aktivisten"" den Weg für den politischen Islam &amp; Anti-Israel-Agitation ebnen:\n\nhttps://t.co/QPy5BxZubd\n\n#DeZIM #Foroutan #Attia #Bax";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33740690198699E+018;"@MWuliger @MENA_WATCH Sie haben aber d. besten Beziehungen, ZfA, Detjen, Dische...\n\nIm Namen von ""Antirassismus"" und ""Teilhaberegulierung"" können jetzt vor allem interessierte ""Aktivisten"" den Weg für politischen Islam &amp; Anti-Israel-Agitation ebnen:\n\nhttps://t.co/QPy5BxZubd    \n\n#Shooman #Attia #DeZIM";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33732247018604E+018;Eine Anerkennung von Marokkos Souveränität über die Westsahara wie explizit von @realDonaldTrump und faktisch wegen der französischen Schutzmacht durch die @EU_Commission verletzt das Recht auf Selbstbestimmung des sahaurischen Volkes. \nhttps://t.co/Pb72VhLRXO;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33714154061609E+018;Die Annäherung von #Marokko und #Israel stößt auf unterschiedliche Reaktionen.\n\nhttps://t.co/utiagRSJXX;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33632157547E+018;Trial und Error des ersten großen König von Israel - zusammengefasst in lockeren elf Minuten von #SommersWeltliteraturToGo. #BibelToGo\nhttps://t.co/CzEfCjVH5I;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3360118224833E+018;"Hamas: Mörder iranischer Wissenschaftler werden ""den Preis zahlen""\nHochrangiger Hamas-Beamter: Wenn die PA die Beziehungen zu Israel normalisiert, wird sie ein Partner bei der Verschwörung zur \n#Gaza #Hamas #Iran #PA #Wissenschaftler #Atomwissenschaftler\nhttps://t.co/Uu32Pg12FX";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33590833536794E+018;"Samuel Menasseh Ben Israel, Rembrandt @artistrembrandt, 1636 #baroque #rembrandt https://t.co/AAPDdZDAJ2";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33565967566944E+018;"Hisbollah: Wir haben UAV in Israel infiltriert und Stützpunkte fotografiert [Video]\n\nDas Al-Manar-Netzwerk veröffentlicht Videos, die angeblich zu Flugzeugen gehören, die die Organisation in den Norden ...\n#Israel #Nahost #Hisbollah #Militaer #Drohne\nhttps://t.co/aAI9mAT6nl";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3355711945868E+018;"DDD steht nicht nur für Desert, Desertification und Drylands, sondern ist auch eine der wichtigsten #Umweltkonferenzen. Es war die siebte ihrer Art und die erste, die aufgrund des #Coronavirus vollständig online abgehalten wurde. https://t.co/FYscHoD9GD";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33499945347707E+018;Der palästinensische Regierungschef Mahmud Abbas läßt seit 14 Jahren keine Neuwahlen zu.\nUnd mit dem Diktator soll Israel Frieden schließen?;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33493813630095E+018;"Israel von Gordis. Universalgeschichte Israels und des Zionismus. Ein gutes Buch, dass aber auch zeigt, dass Israel ein wunderschönes wenngleich ein wahnsinnig komplexes und kompliziertes Land ist. Sowas muss immer zur Kenntnis genommen werden. https://t.co/3evjC5cNdO";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3342622590828E+018;"Wer auch immer das Attentat ausführte: Er hat damit nicht nur Israel, sondern der ganzen Region und der Welt einen Dienst erwiesen https://t.co/kbSemmvMxn";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1.33380757491174E+018;"Liebe @EskenSaskia, @NowaboFM, @larsklingbeil, ich warte auf eine klare Absage an #Antisemitismus durch die @spdde. Unerträglich wie sich @jusos radikalisieren und mit #Fatah sympathisieren. Wir stehen Schulter an Schulter mit Israel 🇮🇱.";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1.33330832092137E+018;"@CologneGazette @itsuwe @MENA_WATCH Für den Frieden ist Israel in der Bringschuld. Statt zu geben, nimmt es aber lieber, leider. Noch dazu fordert es ständig nur.";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33316091375978E+018;"@stgSPD Danke das wäre so wichtig, denn auch Israel mit all den Menschen sind nicht vor dem Klimawandel gefeit. Gemeinsam handeln und das Klima, Wasserknappheit zum positiven wandeln. Militärische Auseinandersetzungen schaden maßgeblich. Kriege um Wasser stehen dort an. #friedenfürsKlima";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33295910249083E+018;Palästinensisches Kinderfernsehen: „Israel tötet absichtlich Kinder“: Der offizielle Fernsehsender von Mahmud Abbas‘ Palästinensischer Autonomiebehörde (PA) wärmt das antisemitische Stereotyp vom jüdischen Kindermörder auf. (Jewish News Syndicate) https://t.co/ZqThG2ekkm;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33276391714425E+018;"Das ist schlecht. Israel versucht, einen Krieg mit dem Iran auszulösen, bevor Trump sein Amt verlässt. Besonders die ganze Welt sollte die illegale Ermordung des iranischen Nuklearwissenschaftlers Mohsen Fakhrizadeh verurteilen. https://t.co/S5U2Wjsszu";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33262914029034E+018;"📺Einer der spannendsten Momente der Sendung:\n\n""Sie waren auch mal Islamist?"" fragt Moderator @mfleischhacker1 Psychologe &amp; Autor @AhmadMansour__. ""Absolut"", antwortet er - und erzählt von seiner Jugend in Israel.\n\n#TalkImHangar7 #ServusTV\n\nGanze Sendung⏯️https://t.co/xGHxqGJwqN https://t.co/ZhCj6GHu5u";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1.33243137628558E+018;"Die Bundesregierung versucht im Nahen Osten auf allen Hochzeiten gleichzeitig zu tanzen.\nDiese Strategie ist jedoch falsch, denn sie hält radikalen Kräften den Rücken frei.\nDas sollte sich ändern.\nMehr dazu und zu vielem mehr im Interview ⬇️\n\nhttps://t.co/36s8sNPt45";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33205365006003E+018;@HeikoMaas Heiko _ auch so ein Israel ist toll Verkäufer;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1.33204410676015E+018;Niemals vergessen\nAnton Leschek und Michael Israel\nGefallen in Minbic bei einem Luftangriff der türkischen Armee am 26.11.2016\nhttps://t.co/mlSRlEsEbB https://t.co/Gkgn6bKg4G;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33163494594572E+018;"@Mitleser100 Israel hat oft genug klar gemacht, dass es die Präsenz des iranischen Regimes in Syrien nicht dulden wird. An der Zurückdrängung der Teheraner Islamisten können wir nicht Kritikwürdiges erkennen. https://t.co/1kbbTwSZ6b";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33157977835327E+018;#Israel-#Aserbaidschan-#USA. Seit den frühen neunziger Jahren ermutigt #Washington die israelisch-aserbaidschanisch-amerikanische Entente. Das wird sich auch unter Joe #Biden @JoeBiden nicht ändern. Von Ulrich Schmid https://t.co/dlwZk7xGZA via @NZZ #Karabach #Armenien;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33130944320473E+018;"@SchustJ @JetztNoir @Waldstadt161 Lüders hat mehrfach bewiesen daß er keine Ahnung vom nahen Osten hat, Israel und USA grundsätzlich als schlecht darstellt und Terrorregimen simpt";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3308744914514E+018;#Israel bemüht sich seit einiger Zeit um eine Annäherung an arabische Länder – mit #Bahrain und den Emiraten wurden bereits diplomatische Beziehungen aufgenommen.\nNun soll Ministerpräsident Benjamin #Netanjahu heimlich nach #SaudiArabien gereist sein.\nhttps://t.co/LoOAhL1Voj;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33082088445039E+018;"📢Heute, 23.11. \n// 19 Uhr // Live auf Zoom\n#DigitaleDiskussion von #goetheinstitutisrael: \n""#Israel und der ""neue"" #Antisemitismus "" \n\nmit #NatanSznaider, @MeronMendel \nMod.: Michael Elm\n👉https://t.co/XME994Pv9j";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.33031682974359E+018;Die @welt vergleicht Klimaaktivistin @Luisamneubauer mit Goebbels. Mit dieser Sprache wird NS-Geschichte relativiert. Das fehlende Geschichtsbewusstsein der #Springer-Presse kann nicht mit ihrer scheinheiligen Israel-Solidarität kompensiert werden. #Antisemitismus https://t.co/xb5HRJYklJ;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32915989205418E+018;"Heiko #Maas und seine Freunde aus der ..#EU spielen in Friedensprozessen in Nahost mal wieder keine Rolle....sie suchen vermutlich derweil nach Gründen zur Besorgnis....\n\nMazal Tov, #Israel &amp; #Bahrain! https://t.co/ownTc7Cxi4";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3283909953949E+018;Israel hat 1948 die Unabhängigkeit ausgerufen.Was war vorher?Ein Britisches Madatsgebiet.Und davor? Osmanisches Reich.Und davor?Vor 2100 Jahren ein jüdisches Königreich in dem der Jude Jesus geboren wurde. \nWann also gab es einen palästinensischen Staat? \nNie! \nDas sind Fakten.;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32710605110427E+018;"@DieTagespost So wie für  das Volk Israel die Schrift (Thora, Propheten und Psalmen) die Glaubensgrundlage darstellte, ist es das Neue Testament für die christliche Kirche.  Wie man sehen kann verwendete Jesus in seiner Verkündigung nur die Schrift und keine außerkanonische Schriften.";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32651897282986E+018;"Israel stellt Korvette ""Magen"" in Kiel in Dienst. Flaggenparade am Werftkai. #INSMagen @IDF https://t.co/AKCK2FgS41 via @kn_online";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32464462883502E+018;"@AliCologne Mach dir nichts draus. Ad hominem. Ich war auch schon alles mögliche, weil ich Islamismus kritisiere, überzogene Israel-Kritik kritisiere oder den Feminismus verteidige. Islamismus zu kritisieren ist teilweise nur noch etwas gefährlicher als Trump verteidigen. ;)";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32390443650743E+018;"Nie wieder kam der Tag, an dem Israelis und Palästinenser dem Frieden so nah waren. Der glaube an das Gute, lässt mich noch immer an der Zwei-Staaten Lösung fest halten. https://t.co/g1BdoTFPdU";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1.32387882231232E+018;"@MENA_WATCH @s_koenigsberg @malte161kmh Ja, habe das fatale Bündnis deutscher &amp; arabischer Antisemiten daher auch im Antisemitismus-Buch &amp; Video adressiert. Leute staunen immer wieder, dass die #Farhud-Pogrome lange VOR der Staatsgründung von Israel 🇮🇱 stattfanden, nicht als Folge. Dazu auch: https://t.co/IX3jfZDIz4";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32355912153111E+018;"""Israel verurteilt den brutalen Angriff in #Wien und steht absolut solidarisch an der Seite Österreichs. Die zivilisierten Völker überall müssen sich zusammenschließen, um die Barbarei des wieder aufflammenden islamistischen Terrorismus zu besiegen"" https://t.co/y5F79u71zs";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3235352749416E+018;Historisches israelisch-iranisches Zoom-Treffen | Israel Heute https://t.co/B563qhB5vS;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32246219001686E+018;Drosten sagt seit Anfang der Pandemie: Kinder genauso infektiös. Zweite Welle in Israel begann mit Schulöffnungen. Jetzt diese Studie. Könnten Schulen eine wichtige Rolle bei der Verbreitung des Virus spielen? Es ist mir ein Rätsel. https://t.co/1a8nW6k804;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32222753023817E+018;"Medizinische Experten sagen, das palästinensische Kind sei gestorben, nachdem es von israelischen Soldaten erwürgt und geschlagen worden war. Augenzeugen auch: Israel sagt, er sei umgefallen https://t.co/JjtBkQtf2D";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32177892111802E+018;"@SWPBerlin ➡ In #Israel wogt ein Kulturkampf: um die Identität des Staates, seine Leitnormen, das Verhältnis von Religion und Staat und generell um die Frage, was Jüdischsein im ""Staat der Juden"" bedeuten soll.\n\n/2";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32151816572208E+018;"Das zweite Treffen zwischen Israel und Libanon bezüglich der Gasvorkommen läuft, Präsident Aouns Tochter sieht kein Friedenshindernis.\nDie USA stellen bunker buster für Israel in Aussicht.\nMuffensausen in Teheran. https://t.co/B8VSWOoY0L";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32146788456093E+018;@strandkorb100 Die haben alle nur ein großes Maul... die versuchen seit 70 Jahren mit einer 100fachen Übermacht Israel zu bezwingen und? Nix. Alles Maulhelden mit Ihrem heiligen Krieg. Deshalb müssen wir an der Seite #Israels stehen🇮🇱🇮🇱🇮🇱 ...;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32135694078676E+018;"Warum sich Palästinenser nicht an den Protesten gegen Netanjahu in #Israel beteiligen, erklärt der Journalist Yaser Abu Areesha von @972mag für @rosaluxstiftung https://t.co/x0Ptkc5Z08";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32111124062272E+018;"Die Tochter des libanesischen Präsidenten spricht sich für Frieden mit 🇮🇱 aus.\nDer Nahe Osten ändert sich. Immer mehr Menschen verstehen,dass weder Israel, noch “der Westen” ihr Feind ist,sondern radikaler Islamismus sie von Fortschritt &amp; Freiheit abhält.\n\nhttps://t.co/PpXdpPg9G1";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32068349953644E+018;@ben_brechtken Israel kritisieren heißt nicht das man anti semitisch ist;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.32008150518459E+018;Frieden in Nahost: Beim Thema Israel herrscht im deutschen Journalismus ein doppelter Standard https://t.co/XhwR9erYs6 via @welt;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31973840197378E+018;"Israel \n\nLockdown \n1. Versuch\n-&gt; klappt nicht \n-&gt; Zahlen auf hohem Niveau\n\nLD \n2. Versuch (Schulen zu!) \n-&gt; Zahlen fallen \n\nErgebnis ist erst nach 2 Wochen sichtbar.\n\nEgal, was KMK am Mo beschließt.\nErgebnisse erst in 2 Wochen sichtbar.\nBis dahin werden wir die 20T NeuInf haben https://t.co/1t0bNQ83b7";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31930045629273E+018;"""Zumal für die Schüler epidemiologisch aufgrund ihres jungen Alters nur eine geringe Gefahr der Ansteckung und der Weitergabe des Virus bestehe."" 🤦‍♀️\nSo wie in Tschechien und Israel? Hoffentlich ist es hier doch ein anderes Virus ... \n#BildungAberSicher #Covid19at https://t.co/qCwEgNXBTS";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31856208405401E+018;HAARETZ \nhttps://t.co/sZw8HZWmkZ #r2p #Haaretz #Israel #UE #USA #Obama #Biden #Trump #Macron #Coronavirus #Covid #BenjaminNetanyahu #LGBTQ #Jerusalem #ADXGeneral #DFMGeneral #Epstein #Lebanon #Beirut #KamalaHarris #Netayahu #SteveBannon #JacobBlake #Kenosha https://t.co/c3nLIth5GL;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31846412168852E+018;"&gt; Lehrer würden beispielsweise aufgefordert, Themen wie den Nahostkonflikt oder Israel nicht im Unterricht zu behandeln.\n\n„Lehrkräfte trauen sich an manchen Schulen nicht mehr, einen Film wie ’Schindlers Liste’ zu zeigen.&lt;\n#Brennpunktschulen 🇩🇪 \n https://t.co/YPeYk2BErH";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31829750623787E+018;"Besser spät als nie. Hätte schon viel früher passieren müssen, aber scheinbar reichte der ganze (israel-bezogene) #Antisemitismus noch nicht aus.\n#Siegen https://t.co/K7CaySrjna";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31758533526676E+018;"Seit fast einem Monat gibt es in #Israel einen zweiten Lockdown. \n\nDie Daten bestätigen sehr eindrucksvoll, dass ein Lockdown die Infektionswelle wirksam stoppt. Die Sterbewelle wird sicherlich bald nachfolgen.\n\n#CoronaVirus #Corona #COVID19 https://t.co/irtBYyKGFz";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31717965548559E+018;"Pro Kopf erhalten Palästinenser mit Abstand (!) am meisten Entwicklungshilfe vs. @Zeit fragt, wer sich jetzt noch um Palästina kümmert, wenn Israel einen Friedensvertrag unterzeichnet. 🤦 https://t.co/W3uxY2m1QX";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31592520149077E+018;"Das ist Israel 👇\n\nAnat ist jüdische Israelin. Miryam ist muslimische Israelin. Sie arbeiten rund um die Uhr Seite an Seite als Freiwillige beim israelischen Rettungsdienst Magen David Adom im Kampf gegen #Covid19. \n\nDanke, Toda und Shukran für Eure Arbeit!  🙏\n\n📷 @Mdais https://t.co/2WU9wzaDoS";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1.31569880829513E+018;"Zum Abschluss dieses Abschnitts wird nochmals betont, dass Adonai für Israel kämpft (V. 14).";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.3156230973122E+018;Etwa 60 Prozent der Waffen/Rüstungssysteme Aserbaidschans stammen aus Israel. Ein Teil von ihnen wird aktuell auch bei den Kämpfen in und um Bergkarabach eingesetzt. https://t.co/mqPtah8xO4;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31528093586939E+018;"""Jerusalem gehört uns"" - Was steckt hinter der erstaunlichen Behauptung der Türkei? | Israel Heute https://t.co/lYJnqvkdsF";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.314644877658E+018;"@Suicidprevent @Folkhalsomynd Nach Ansicht verschiedener Wissenschaftler im In- und Ausland spielen die Schulen eine zentrale Rolle bei der zweiten Pandemie-Welle in Israel. Die Schulöffnungen seien der Treiber der hohen Corona-Fallzahlen gewesen, sagt Eran Segal \n\nhttps://t.co/KToaHdJJ7R";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1.31413973652995E+018;"In #Israel räumt der #Lockdown mit #Ausgangssperre die Neuinfektionen mal ordentlich ab.\nEr ist das einzige sinnvolle Mittel, wenn die Situation so eskaliert wie jetzt in Europa fast überall.\n\nVor 1 Woche waren es noch 9066 neue Fälle, gestern 3277.";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
